"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"CY000176090","LARNACA, CY","2018-06-15","0.00","79","87",
"CY000176090","LARNACA, CY","2018-06-16","0.00","78","86","69"
"CY000176090","LARNACA, CY","2018-06-17","0.00","79","87","69"
"CY000176090","LARNACA, CY","2018-06-18","0.00","77","85",
"CY000176090","LARNACA, CY","2018-06-19","0.01","78",,"69"
"CY000176090","LARNACA, CY","2018-06-20","0.00","78","86","69"
"CY000176090","LARNACA, CY","2018-06-21","0.00","78","88",
"CY000176090","LARNACA, CY","2018-06-22","0.00","80",,"69"
"CY000176090","LARNACA, CY","2018-06-23","0.00","80","89","68"
"CY000176090","LARNACA, CY","2018-06-24","0.00","80",,"72"
"CY000176090","LARNACA, CY","2018-06-25","0.00","80","88",
"CY000176090","LARNACA, CY","2018-06-26","0.00","81","89","71"
"CY000176090","LARNACA, CY","2018-06-27","0.00","81","89",
"CY000176090","LARNACA, CY","2018-06-28","0.00","83",,
"CY000176090","LARNACA, CY","2018-06-29","0.00","80","88","72"
"CY000176090","LARNACA, CY","2018-06-30","0.00","79","87","68"
"CY000176090","LARNACA, CY","2018-07-01","0.00","79",,"71"
"CY000176090","LARNACA, CY","2018-07-02","0.00","80","88","70"
"CY000176090","LARNACA, CY","2018-07-03","0.00","81","90",
"CY000176090","LARNACA, CY","2018-07-04","0.00","82","90","73"
"CY000176090","LARNACA, CY","2018-07-05","0.01","86","99","73"
"CY000176090","LARNACA, CY","2018-07-06","0.01","88",,"75"
"CY000176090","LARNACA, CY","2018-07-07","0.00","83","94","73"
"CY000176090","LARNACA, CY","2018-07-08","0.00","81","91",
"CY000176090","LARNACA, CY","2018-07-09","0.00","81",,"69"
"CY000176090","LARNACA, CY","2018-07-10","0.00","83","93","74"
"CY000176090","LARNACA, CY","2018-07-11","0.00","83","94","73"
"CY000176090","LARNACA, CY","2018-07-12","0.00","81","90","71"
"CY000176090","LARNACA, CY","2018-07-13","0.00","83","90","75"
"CY000176090","LARNACA, CY","2018-07-14","0.01","83","93",
"CY000176090","LARNACA, CY","2018-07-15","0.00","84","92","76"
"CY000176090","LARNACA, CY","2018-07-16","0.00","84",,"74"
"CY000176090","LARNACA, CY","2018-07-17","0.00","86","96",
"CY000176090","LARNACA, CY","2018-07-18","0.00","83",,
"CY000176090","LARNACA, CY","2018-07-19","0.00","82",,"72"
"CY000176090","LARNACA, CY","2018-07-20","0.00","82","89","75"
"CY000176090","LARNACA, CY","2018-07-21","0.00","82","90","73"
"CY000176090","LARNACA, CY","2018-07-22","0.00","85",,"74"
"CY000176090","LARNACA, CY","2018-07-23","0.00","87",,
"CY000176090","LARNACA, CY","2018-07-24","0.00","85",,"73"
"CY000176090","LARNACA, CY","2018-07-25","0.00","84","90",
"CY000176090","LARNACA, CY","2018-07-26","0.00","82","90","74"
"CY000176090","LARNACA, CY","2018-07-27","0.00","82","92","74"
"CY000176090","LARNACA, CY","2018-07-28","0.00","82",,
"CY000176090","LARNACA, CY","2018-07-29","0.00","82","91","73"
"CY000176090","LARNACA, CY","2018-07-30","0.00","82","90",
"CY000176090","LARNACA, CY","2018-07-31","0.00","83",,"73"
"CY000176090","LARNACA, CY","2018-08-01","0.00","83","91","72"
"CY000176090","LARNACA, CY","2018-08-02","0.00","84","93","75"
"CY000176090","LARNACA, CY","2018-08-03","0.00","85","96","76"
"CY000176090","LARNACA, CY","2018-08-04","0.00","84","92","76"
"CY000176090","LARNACA, CY","2018-08-05","0.00","84","91","76"
"CY000176090","LARNACA, CY","2018-08-06","0.00","83",,
"CY000176090","LARNACA, CY","2018-08-07","0.00","84","92","74"
"CY000176090","LARNACA, CY","2018-08-08","0.00","87","96","76"
"CY000176090","LARNACA, CY","2018-08-09","0.00","89","99",
"CY000176090","LARNACA, CY","2018-08-10","0.01","88","97","78"
"CY000176090","LARNACA, CY","2018-08-11","0.00","87","95","77"
"CY000176090","LARNACA, CY","2018-08-12","0.00","87",,"76"
"CY000176090","LARNACA, CY","2018-08-13","0.00","85","96","73"
"CY000176090","LARNACA, CY","2018-08-14","0.00","84",,"71"
"CY000176090","LARNACA, CY","2018-08-15","0.00","84","96","71"
"CY000176090","LARNACA, CY","2018-08-16","0.00","82","91","73"
"CY000176090","LARNACA, CY","2018-08-17","0.00","84","92","75"
"CY000176090","LARNACA, CY","2018-08-18","0.00","83","92","73"
"CY000176090","LARNACA, CY","2018-08-19","0.00","83","90","76"
"CY000176090","LARNACA, CY","2018-08-20","0.00","83","90","74"
"CY000176090","LARNACA, CY","2018-08-21","0.00","84","91","77"
"CY000176090","LARNACA, CY","2018-08-22","0.00","83","92","74"
"CY000176090","LARNACA, CY","2018-08-23","0.00","85","93",
"CY000176090","LARNACA, CY","2018-08-24","0.00","84",,"74"
"CY000176090","LARNACA, CY","2018-08-25","0.00","84","93",
"CY000176090","LARNACA, CY","2018-08-26","0.00","83",,"75"
"CY000176090","LARNACA, CY","2018-08-27","0.00","83","91",
"CY000176090","LARNACA, CY","2018-08-28","0.00","83","91","74"
"CY000176090","LARNACA, CY","2018-08-29","0.00","82",,"74"
"CY000176090","LARNACA, CY","2018-08-30","0.00","82","90","74"
"CY000176090","LARNACA, CY","2018-08-31","0.00","83","90",
"CY000176090","LARNACA, CY","2018-09-01","0.00","83","93","73"
"CY000176090","LARNACA, CY","2018-09-02","0.00","84","92","73"
"CY000176090","LARNACA, CY","2018-09-03","0.00","84","97","74"
"CY000176090","LARNACA, CY","2018-09-04","0.01","85","95",
"CY000176090","LARNACA, CY","2018-09-05","0.00","82",,"69"
"CY000176090","LARNACA, CY","2018-09-06","0.00","81","90",
"CY000176090","LARNACA, CY","2018-09-07","0.00","80","90",
"CY000176090","LARNACA, CY","2018-09-08","0.00","80","88",
"CY000176090","LARNACA, CY","2018-09-09","0.00","80","88",
"CY000176090","LARNACA, CY","2018-09-10","0.00","80","91","69"
"CY000176090","LARNACA, CY","2018-09-11","0.00","80","88","71"
"CY000176090","LARNACA, CY","2018-09-12","0.00","81","90","71"
"CY000176090","LARNACA, CY","2018-09-13","0.00","81","92",
"CY000176090","LARNACA, CY","2018-09-14","0.00","79","88","68"
"CY000176090","LARNACA, CY","2018-09-15","0.00","79",,
"CY000176090","LARNACA, CY","2018-09-16","0.00","81","89","70"
"CY000176090","LARNACA, CY","2018-09-17",,"82",,
"CY000176090","LARNACA, CY","2018-09-18",,"85","94",
"CY000176090","LARNACA, CY","2018-09-19","0.00","84","94",
"CY000176090","LARNACA, CY","2018-09-20","0.00","81","91","70"
"CY000176090","LARNACA, CY","2018-09-21","0.00","80","91","69"
"CY000176090","LARNACA, CY","2018-09-22","0.00","81","92",
"CY000176090","LARNACA, CY","2018-09-23","0.00","80","90",
"CY000176090","LARNACA, CY","2018-09-24","0.00","79","88","68"
"CY000176090","LARNACA, CY","2018-09-25","0.00","79","89","68"
"CY000176090","LARNACA, CY","2018-09-26","0.00","78","86","69"
"CY000176090","LARNACA, CY","2018-09-27","0.00","77","87",
"CY000176090","LARNACA, CY","2018-09-28","0.00","78",,"67"
"CY000176090","LARNACA, CY","2018-09-29","0.00","81","92","70"
"CY000176090","LARNACA, CY","2018-09-30","0.00","83",,"75"
"CY000176090","LARNACA, CY","2018-10-01","0.00","80","88","71"
"CY000176090","LARNACA, CY","2018-10-02","0.00","78","88","69"
"CY000176090","LARNACA, CY","2018-10-03","0.00","78","87","69"
"CY000176090","LARNACA, CY","2018-10-04","0.00","77","85",
"CY000176090","LARNACA, CY","2018-10-05","0.00","78","90","67"
"CY000176090","LARNACA, CY","2018-10-06","0.00","79",,"69"
"CY000176090","LARNACA, CY","2018-10-07","0.00","78",,
"CY000176090","LARNACA, CY","2018-10-08","0.00","77","86","68"
"CY000176090","LARNACA, CY","2018-10-09","0.00","75","85",
"CY000176090","LARNACA, CY","2018-10-10","0.00","76","85","66"
"CY000176090","LARNACA, CY","2018-10-11","0.00","75","85","66"
"CY000176090","LARNACA, CY","2018-10-12","0.00","75",,
"CY000176090","LARNACA, CY","2018-10-13","0.00","73","81","65"
"CY000176090","LARNACA, CY","2018-10-14","0.01","74","84",
"CY000176090","LARNACA, CY","2018-10-15","0.00","75","83","68"
"CY000176090","LARNACA, CY","2018-10-16","0.00","75","85","67"
"CY000176090","LARNACA, CY","2018-10-17","0.00","75","83","68"
"CY000176090","LARNACA, CY","2018-10-18","0.00","78","87",
"CY000176090","LARNACA, CY","2018-10-19","0.00","78",,"70"
"CY000176090","LARNACA, CY","2018-10-20","0.00","75","84",
"CY000176090","LARNACA, CY","2018-10-21","0.00","74","83",
"CY000176090","LARNACA, CY","2018-10-22","0.02","74","81","63"
"CY000176090","LARNACA, CY","2018-10-23","0.00","77","85",
"CY000176090","LARNACA, CY","2018-10-24","0.00","76","86",
"CY000176090","LARNACA, CY","2018-10-25","0.84","69","79",
"CY000176090","LARNACA, CY","2018-10-26","0.02","64",,"54"
"CY000176090","LARNACA, CY","2018-10-27","0.00","66","75","56"
"CY000176090","LARNACA, CY","2018-10-28","0.00","68","79","57"
"CY000176090","LARNACA, CY","2018-10-29","0.00","69","81","59"
"CY000176090","LARNACA, CY","2018-10-30","0.00","70","83","58"
"CY000176090","LARNACA, CY","2018-10-31","0.00","71",,"60"
"CY000176090","LARNACA, CY","2018-11-01","0.00","69",,"59"
"CY000176090","LARNACA, CY","2018-11-02","0.00","71","84","59"
"CY000176090","LARNACA, CY","2018-11-03","0.00","72",,"64"
"CY000176090","LARNACA, CY","2018-11-04","0.00","70",,
"CY000176090","LARNACA, CY","2018-11-05","0.11","68",,"59"
"CY000176090","LARNACA, CY","2018-11-06","0.00","67","76","57"
"CY000176090","LARNACA, CY","2018-11-07","0.00","67",,"58"
"CY000176090","LARNACA, CY","2018-11-08","0.00","67",,"59"
"CY000176090","LARNACA, CY","2018-11-09","0.00","67","76",
"CY000176090","LARNACA, CY","2018-11-10","0.00","66","74","59"
"CY000176090","LARNACA, CY","2018-11-11","0.06","65","74",
"CY000176090","LARNACA, CY","2018-11-12","0.00","65","77",
"CY000176090","LARNACA, CY","2018-11-13","0.00","65","74","55"
"CY000176090","LARNACA, CY","2018-11-14","0.00","66",,
"CY000176090","LARNACA, CY","2018-11-15","0.00","61",,"53"
"CY000176090","LARNACA, CY","2018-11-16","0.01","61","71",
"CY000176090","LARNACA, CY","2018-11-17","0.00","62",,"52"
"CY000176090","LARNACA, CY","2018-11-18","0.00","65",,"56"
"CY000176090","LARNACA, CY","2018-11-19","0.00","67","75",
"CY000176090","LARNACA, CY","2018-11-20","0.00","66","74",
"CY000176090","LARNACA, CY","2018-11-21","0.00","67","74","58"
"CY000176090","LARNACA, CY","2018-11-22",,"63","77",
"CY000176090","LARNACA, CY","2018-11-23","0.05","62",,"54"
"CY000176090","LARNACA, CY","2018-11-24","0.12","61","69",
"CY000176090","LARNACA, CY","2018-11-25","0.09","62",,"53"
"CY000176090","LARNACA, CY","2018-11-26","0.00","62","72","51"
"CY000176090","LARNACA, CY","2018-11-27","0.01","65","72",
"CY000176090","LARNACA, CY","2018-11-28","0.01","67",,"59"
"CY000176090","LARNACA, CY","2018-11-29","0.00","68","74",
"CY000176090","LARNACA, CY","2018-11-30","0.13","62","72",
"CY000176090","LARNACA, CY","2018-12-01","0.58","62","72","55"
"CY000176090","LARNACA, CY","2018-12-02","0.00","62",,"56"
"CY000176090","LARNACA, CY","2018-12-03","0.02","64",,
"CY000176090","LARNACA, CY","2018-12-04","0.01","62","70",
"CY000176090","LARNACA, CY","2018-12-05","1.63","61","70","55"
"CY000176090","LARNACA, CY","2018-12-06","0.54","60","69",
"CY000176090","LARNACA, CY","2018-12-07","0.09","58",,
"CY000176090","LARNACA, CY","2018-12-08","0.00","58","71","49"
"CY000176090","LARNACA, CY","2018-12-09","0.00","58","70","49"
"CY000176090","LARNACA, CY","2018-12-10","0.62","63","72","54"
"CY000176090","LARNACA, CY","2018-12-11","0.00","64",,
"CY000176090","LARNACA, CY","2018-12-12","0.28","60",,
"CY000176090","LARNACA, CY","2018-12-13","0.00","55","65",
"CY000176090","LARNACA, CY","2018-12-14","0.00","57",,"46"
"CY000176090","LARNACA, CY","2018-12-15","0.45","61",,
"CY000176090","LARNACA, CY","2018-12-16","0.00","62",,"55"
"CY000176090","LARNACA, CY","2018-12-17","0.06","59","67",
"CY000176090","LARNACA, CY","2018-12-18","0.19","62","70",
"CY000176090","LARNACA, CY","2018-12-19","0.59","56","64",
"CY000176090","LARNACA, CY","2018-12-20","0.17","58",,"50"
"CY000176090","LARNACA, CY","2018-12-21","0.00","58",,"48"
"CY000176090","LARNACA, CY","2018-12-22","0.00","59",,"49"
"CY000176090","LARNACA, CY","2018-12-23","0.00","59",,"48"
"CY000176090","LARNACA, CY","2018-12-24","0.00","60","69",
"CY000176090","LARNACA, CY","2018-12-25","0.00","61",,"50"
"CY000176090","LARNACA, CY","2018-12-26","0.25","62","69",
"CY000176090","LARNACA, CY","2018-12-27","0.02","53",,
"CY000176090","LARNACA, CY","2018-12-28","0.34","51",,
"CY000176090","LARNACA, CY","2018-12-29","0.00","52","59","44"
"CY000176090","LARNACA, CY","2018-12-30","0.00","53",,
"CY000176090","LARNACA, CY","2018-12-31","0.04","54",,
"CY000176090","LARNACA, CY","2019-01-01","1.19","55","61",
"CY000176090","LARNACA, CY","2019-01-02","0.13","54","66","48"
"CY000176090","LARNACA, CY","2019-01-03","0.66","57","66","44"
"CY000176090","LARNACA, CY","2019-01-04","0.20","59",,
"CY000176090","LARNACA, CY","2019-01-05","0.22","57",,"49"
"CY000176090","LARNACA, CY","2019-01-06","0.25","52","59",
"CY000176090","LARNACA, CY","2019-01-07","0.11","50","60",
"CY000176090","LARNACA, CY","2019-01-08","0.20","49",,"41"
"CY000176090","LARNACA, CY","2019-01-09","0.02","48",,
"CY000176090","LARNACA, CY","2019-01-10","0.00","51","61",
"CY000176090","LARNACA, CY","2019-01-11","0.00","52",,
"CY000176090","LARNACA, CY","2019-01-12","0.00","54","63","45"
"CY000176090","LARNACA, CY","2019-01-13","0.01","53",,"46"
"CY000176090","LARNACA, CY","2019-01-14","0.04","55",,
"CY000176090","LARNACA, CY","2019-01-15","0.96","60","63","55"
"CY000176090","LARNACA, CY","2019-01-16","0.55","52","62",
"CY000176090","LARNACA, CY","2019-01-17","0.04","49","60","41"
"CY000176090","LARNACA, CY","2019-01-18","0.00","51","61",
"CY000176090","LARNACA, CY","2019-01-19","0.00","55",,"45"
"CY000176090","LARNACA, CY","2019-01-20","0.00","55",,
"CY000176090","LARNACA, CY","2019-01-21","0.00","56",,
"CY000176090","LARNACA, CY","2019-01-22","0.00","55",,
"CY000176090","LARNACA, CY","2019-01-23","0.04","56",,"46"
"CY000176090","LARNACA, CY","2019-01-24","0.00","59","66","50"
"CY000176090","LARNACA, CY","2019-01-25","0.05","57","67","48"
"CY000176090","LARNACA, CY","2019-01-26","0.01","59","68","47"
"CY000176090","LARNACA, CY","2019-01-27","0.00","57","65",
"CY000176090","LARNACA, CY","2019-01-28","0.11","54","63",
"CY000176090","LARNACA, CY","2019-01-29","0.00","54","67","43"
"CY000176090","LARNACA, CY","2019-01-30","0.01","58",,"51"
"CY000176090","LARNACA, CY","2019-01-31","0.06","57","63","50"
"CY000176090","LARNACA, CY","2019-02-01","0.09","57",,
"CY000176090","LARNACA, CY","2019-02-02","0.00","55",,
"CY000176090","LARNACA, CY","2019-02-03","0.00","55",,"45"
"CY000176090","LARNACA, CY","2019-02-04","0.00","58","68","50"
"CY000176090","LARNACA, CY","2019-02-05","0.00","61","67","52"
"CY000176090","LARNACA, CY","2019-02-06","0.20","59","63",
"CY000176090","LARNACA, CY","2019-02-07","2.43","56","65",
"CY000176090","LARNACA, CY","2019-02-08","0.17","55",,"46"
"CY000176090","LARNACA, CY","2019-02-09","0.40","56","65","50"
"CY000176090","LARNACA, CY","2019-02-10","0.00","54","63","46"
"CY000176090","LARNACA, CY","2019-02-11","0.01","55","65",
"CY000176090","LARNACA, CY","2019-02-12","0.01","55",,"43"
"CY000176090","LARNACA, CY","2019-02-13","0.00","59","67","49"
"CY000176090","LARNACA, CY","2019-02-14","0.02","57","63",
"CY000176090","LARNACA, CY","2019-02-15","0.43","52","57","50"
"CY000176090","LARNACA, CY","2019-02-16","1.22","54","60",
"CY000176090","LARNACA, CY","2019-02-17","0.05","54","63","45"
"CY000176090","LARNACA, CY","2019-02-18","0.00","55","67",
"CY000176090","LARNACA, CY","2019-02-19","0.00","56","69","45"
"CY000176090","LARNACA, CY","2019-02-20","0.01","56",,
"CY000176090","LARNACA, CY","2019-02-21","0.01","54","65",
"CY000176090","LARNACA, CY","2019-02-22","0.14","54",,"46"
"CY000176090","LARNACA, CY","2019-02-23","0.00","55",,"44"
"CY000176090","LARNACA, CY","2019-02-24","0.53","57","67","49"
"CY000176090","LARNACA, CY","2019-02-25","0.01","60","68","50"
"CY000176090","LARNACA, CY","2019-02-26","0.00","62",,
"CY000176090","LARNACA, CY","2019-02-27","0.28","58","69",
"CY000176090","LARNACA, CY","2019-02-28","0.06","50",,
"CY000176090","LARNACA, CY","2019-03-01","0.00","52",,
"CY000176090","LARNACA, CY","2019-03-02","0.00","56",,
"CY000176090","LARNACA, CY","2019-03-03","0.00","56",,
"CY000176090","LARNACA, CY","2019-03-04","0.12","54",,
"CY000176090","LARNACA, CY","2019-03-05","0.01","55","65","44"
"CY000176090","LARNACA, CY","2019-03-06","0.00","57",,"47"
"CY000176090","LARNACA, CY","2019-03-07","0.00","58","71","45"
"CY000176090","LARNACA, CY","2019-03-08","0.00","58","68","48"
"CY000176090","LARNACA, CY","2019-03-09","0.00","58","67","46"
"CY000176090","LARNACA, CY","2019-03-10","0.00","59",,
"CY000176090","LARNACA, CY","2019-03-11","0.01","58","69","46"
"CY000176090","LARNACA, CY","2019-03-12","0.01","60",,
"CY000176090","LARNACA, CY","2019-03-13","0.00","59",,
"CY000176090","LARNACA, CY","2019-03-14","0.13","58","67",
"CY000176090","LARNACA, CY","2019-03-15","0.01","55","65","47"
"CY000176090","LARNACA, CY","2019-03-16","0.46","55","64",
"CY000176090","LARNACA, CY","2019-03-17","0.03","59",,"48"
"CY000176090","LARNACA, CY","2019-03-18","0.00","60",,
"CY000176090","LARNACA, CY","2019-03-19","0.02","61",,"50"
"CY000176090","LARNACA, CY","2019-03-20","0.01","62","72","52"
"CY000176090","LARNACA, CY","2019-03-21","0.00","64","76","53"
"CY000176090","LARNACA, CY","2019-03-22","0.00","63",,"51"
"CY000176090","LARNACA, CY","2019-03-23","0.00","62","72","51"
"CY000176090","LARNACA, CY","2019-03-24","0.00","60","68","53"
"CY000176090","LARNACA, CY","2019-03-25","0.04","56","66",
"CY000176090","LARNACA, CY","2019-03-26","0.00","57",,
"CY000176090","LARNACA, CY","2019-03-27","0.00","58",,
"CY000176090","LARNACA, CY","2019-03-28","0.02","60","68","47"
"CY000176090","LARNACA, CY","2019-03-29","0.06","59",,"55"
"CY000176090","LARNACA, CY","2019-03-30","0.38","58","62",
"CY000176090","LARNACA, CY","2019-03-31","0.29","57",,
"CY000176090","LARNACA, CY","2019-04-01","0.01","58",,"47"
"CY000176090","LARNACA, CY","2019-04-02","0.11","58",,"48"
"CY000176090","LARNACA, CY","2019-04-03","0.01","59",,"50"
"CY000176090","LARNACA, CY","2019-04-04","0.01","60",,
"CY000176090","LARNACA, CY","2019-04-05","0.00","62","72",
"CY000176090","LARNACA, CY","2019-04-06","0.15","61",,
"CY000176090","LARNACA, CY","2019-04-07","0.03","62","70","55"
"CY000176090","LARNACA, CY","2019-04-08","0.00","64","74","53"
"CY000176090","LARNACA, CY","2019-04-09","0.01","62","72","53"
"CY000176090","LARNACA, CY","2019-04-10","0.00","61","70","49"
"CY000176090","LARNACA, CY","2019-04-11","0.00","61","70",
"CY000176090","LARNACA, CY","2019-04-12","0.01","62",,"52"
"CY000176090","LARNACA, CY","2019-04-13","0.00","66","76","53"
"CY000176090","LARNACA, CY","2019-04-14","0.00","69",,
"CY000176090","LARNACA, CY","2019-04-15","0.00","62","68","55"
"CY000176090","LARNACA, CY","2019-04-16","0.02","59","69",
"CY000176090","LARNACA, CY","2019-04-17","0.08","59","71","49"
"CY000176090","LARNACA, CY","2019-04-18","0.43","60","70","47"
"CY000176090","LARNACA, CY","2019-04-19","0.08","58","69",
"CY000176090","LARNACA, CY","2019-04-20","0.48","56","66",
"CY000176090","LARNACA, CY","2019-04-21","0.11","59","67","49"
"CY000176090","LARNACA, CY","2019-04-22","0.00","60",,"51"
"CY000176090","LARNACA, CY","2019-04-23","0.00","62","72","49"
"CY000176090","LARNACA, CY","2019-04-24","0.00","63",,"51"
"CY000176090","LARNACA, CY","2019-04-25","0.00","66","77",
"CY000176090","LARNACA, CY","2019-04-26",,"66","73",
"CY000176090","LARNACA, CY","2019-04-27","0.00","68",,
"CY000176090","LARNACA, CY","2019-04-28","0.00","69","80",
"CY000176090","LARNACA, CY","2019-04-29","0.00","71","81","60"
"CY000176090","LARNACA, CY","2019-04-30","0.00","74","85",
"CY000176090","LARNACA, CY","2019-05-01","0.00","70",,"59"
"CY000176090","LARNACA, CY","2019-05-02","0.00","73","85",
"CY000176090","LARNACA, CY","2019-05-03","0.00","68","76","59"
"CY000176090","LARNACA, CY","2019-05-04","0.00","68","78","55"
"CY000176090","LARNACA, CY","2019-05-05","0.00","68","76","57"
"CY000176090","LARNACA, CY","2019-05-06","0.00","72","81",
"CY000176090","LARNACA, CY","2019-05-07","0.00","68","77","58"
"CY000176090","LARNACA, CY","2019-05-08","0.00","65","76","52"
"CY000176090","LARNACA, CY","2019-05-09","0.00","66","74",
"CY000176090","LARNACA, CY","2019-05-10","0.00","65","74","54"
"CY000176090","LARNACA, CY","2019-05-11","0.00","67","72","58"
"CY000176090","LARNACA, CY","2019-05-12","0.00","70","79","60"
"CY000176090","LARNACA, CY","2019-05-13","0.00","74",,"58"
"CY000176090","LARNACA, CY","2019-05-14","0.00","78","90",
"CY000176090","LARNACA, CY","2019-05-15","0.00","78","88","63"
"CY000176090","LARNACA, CY","2019-05-16","0.00","78","90",
"CY000176090","LARNACA, CY","2019-05-17","0.00","76",,
"CY000176090","LARNACA, CY","2019-05-18","0.00","72","79","64"
"CY000176090","LARNACA, CY","2019-05-19","0.00","71","78","60"
"CY000176090","LARNACA, CY","2019-05-20","0.01","74","83","62"
"CY000176090","LARNACA, CY","2019-05-21","0.00","76","89",
"CY000176090","LARNACA, CY","2019-05-22","0.00","76","81","67"
"CY000176090","LARNACA, CY","2019-05-23","0.01","77",,"65"
"CY000176090","LARNACA, CY","2019-05-24","0.00","80","90","67"
"CY000176090","LARNACA, CY","2019-05-25","0.00","76","85",
"CY000176090","LARNACA, CY","2019-05-26","0.00","72","79","62"
"CY000176090","LARNACA, CY","2019-05-27","0.00","75",,"62"
"CY000176090","LARNACA, CY","2019-05-28","0.00","83","93","68"
"CY000176090","LARNACA, CY","2019-05-29","0.00","84","95","71"
"CY000176090","LARNACA, CY","2019-05-30","0.00","86",,
"CY000176090","LARNACA, CY","2019-05-31","0.00","84",,
"CY000176090","LARNACA, CY","2019-06-01","0.00","78","86","67"
"CY000176090","LARNACA, CY","2019-06-02","0.00","79",,
"CY000176090","LARNACA, CY","2019-06-03","0.00","81","88",
"CY000176090","LARNACA, CY","2019-06-04","0.00","83","93",
"CY000176090","LARNACA, CY","2019-06-05","0.00","81","91",
"CY000176090","LARNACA, CY","2019-06-06","0.00","80","94",
"CY000176090","LARNACA, CY","2019-06-07","0.00","77",,"67"
"CY000176090","LARNACA, CY","2019-06-08","0.00","79",,"63"
"CY000176090","LARNACA, CY","2019-06-09","0.00","80","86",
"CY000176090","LARNACA, CY","2019-06-10","0.00","77","84",
"CY000176090","LARNACA, CY","2019-06-11","0.00","76","83","66"
"CY000176090","LARNACA, CY","2019-06-12","0.00","77","87","68"
"CY000176090","LARNACA, CY","2019-06-13","0.00","78","85",
"CY000176090","LARNACA, CY","2019-06-14","0.00","78",,"69"
"CY000176090","LARNACA, CY","2019-06-15","0.00","79",,"71"
"CY000176090","LARNACA, CY","2019-06-16","0.01","79",,"71"
"CY000176090","LARNACA, CY","2019-06-17","0.00","79","89","71"
"CY000176090","LARNACA, CY","2019-06-18","0.00","79",,
"CY000176090","LARNACA, CY","2019-06-19","0.00","79",,"71"
"CY000176090","LARNACA, CY","2019-06-20","0.00","79","87",
"CY000176090","LARNACA, CY","2019-06-21","0.20","79","88",
"CY000176090","LARNACA, CY","2019-06-22","0.00","80",,"70"
"CY000176090","LARNACA, CY","2019-06-23","0.01","82","90",
"CY000176090","LARNACA, CY","2019-06-24","0.00","84","93","76"
"CY000176090","LARNACA, CY","2019-06-25","0.00","87",,
"CY000176090","LARNACA, CY","2019-06-26","0.00","86",,
"CY000176090","LARNACA, CY","2019-06-27","0.00","83",,
"CY000176090","LARNACA, CY","2019-06-28","0.00","82","88",
"CY000176090","LARNACA, CY","2019-06-29","0.00","82","90","76"
"CY000176090","LARNACA, CY","2019-06-30","0.00","84","93","75"
"CY000176090","LARNACA, CY","2019-07-01","0.00","84",,
"CY000176090","LARNACA, CY","2019-07-02","0.00","83",,"71"
"CY000176090","LARNACA, CY","2019-07-03","0.00","84",,"70"
"CY000176090","LARNACA, CY","2019-07-04","0.00","83",,
"CY000176090","LARNACA, CY","2019-07-05","0.00","83",,"72"
"CY000176090","LARNACA, CY","2019-07-06","0.00","85","96",
"CY000176090","LARNACA, CY","2019-07-07","0.00","85",,"75"
"CY000176090","LARNACA, CY","2019-07-08","0.01","84",,"76"
"CY000176090","LARNACA, CY","2019-07-09","0.00","84",,"73"
"CY000176090","LARNACA, CY","2019-07-10",,"84",,
"CY000176090","LARNACA, CY","2019-07-11",,"85",,
"CY000176090","LARNACA, CY","2019-07-12","0.00","84","91",
"CY000176090","LARNACA, CY","2019-07-13","0.00","82",,
"CY000176090","LARNACA, CY","2019-07-14","0.00","81",,"71"
"CY000176090","LARNACA, CY","2019-07-15","0.00","80","88","70"
"CY000176090","LARNACA, CY","2019-07-16","0.00","81",,"70"
"CY000176090","LARNACA, CY","2019-07-17","0.00","81",,"71"
"CY000176090","LARNACA, CY","2019-07-18","0.00","82","89","74"
"CY000176090","LARNACA, CY","2019-07-19","0.00","81","89",
"CY000176090","LARNACA, CY","2019-07-20","0.00","83","92","73"
"CY000176090","LARNACA, CY","2019-07-21","0.00","85","98","74"
"CY000176090","LARNACA, CY","2019-07-22","0.00","85",,
"CY000176090","LARNACA, CY","2019-07-23","0.01","83","96","73"
"CY000176090","LARNACA, CY","2019-07-24","0.01","84","96","73"
"CY000176090","LARNACA, CY","2019-07-25","0.00","82",,"71"
"CY000176090","LARNACA, CY","2019-07-26","0.00","84","93","71"
"CY000176090","LARNACA, CY","2019-07-27","0.00","87","97",
"CY000176090","LARNACA, CY","2019-07-28","0.00","83","91","73"
"CY000176090","LARNACA, CY","2019-07-29","0.00","83","91","73"
"CY000176090","LARNACA, CY","2019-07-30","0.00","83","90",
"CY000176090","LARNACA, CY","2019-07-31","0.00","83",,
"CY000176090","LARNACA, CY","2019-08-01","0.00","82",,"73"
"CY000176090","LARNACA, CY","2019-08-02","0.00","83",,
"CY000176090","LARNACA, CY","2019-08-03","0.01","83","90","73"
"CY000176090","LARNACA, CY","2019-08-04","0.00","84",,"75"
"CY000176090","LARNACA, CY","2019-08-05","0.00","84",,
"CY000176090","LARNACA, CY","2019-08-06","0.00","83",,
"CY000176090","LARNACA, CY","2019-08-07","0.00","84",,"75"
"CY000176090","LARNACA, CY","2019-08-08","0.01","84","96","73"
"CY000176090","LARNACA, CY","2019-08-09","0.01","83","96","71"
"CY000176090","LARNACA, CY","2019-08-10","0.00","83","93","69"
"CY000176090","LARNACA, CY","2019-08-11","0.00","84","96","73"
